baseline_model,residual_route,input_root,path_model,path_route,representation,subset,n_rows,n_unique_material_ids,n_duplicate_material_ids,n_folds,expected_total,coverage_fraction,prediction_file,MAE,RMSE,R2,F1,DAF,Precision,Recall,Accuracy,TPR,FPR,TNR,FNR,TP,FP,TN,FN,baseline_all_subset_MAE,baseline_all_subset_RMSE,baseline_all_subset_R2,baseline_all_subset_F1,baseline_all_subset_DAF,baseline_all_subset_Precision,baseline_all_subset_Recall,baseline_all_subset_Accuracy,baseline_all_subset_TPR,baseline_all_subset_FPR,baseline_all_subset_TNR,baseline_all_subset_FNR,baseline_all_subset_TP,baseline_all_subset_FP,baseline_all_subset_TN,baseline_all_subset_FN,baseline_same_rows_MAE,baseline_same_rows_RMSE,baseline_same_rows_R2,baseline_same_rows_F1,baseline_same_rows_DAF,baseline_same_rows_Precision,baseline_same_rows_Recall,baseline_same_rows_Accuracy,baseline_same_rows_TPR,baseline_same_rows_FPR,baseline_same_rows_TNR,baseline_same_rows_FNR,baseline_same_rows_TP,baseline_same_rows_FP,baseline_same_rows_TN,baseline_same_rows_FN,delta_MAE_vs_baseline_same_rows,delta_MAE_vs_baseline_all_subset,delta_RMSE_vs_baseline_same_rows,delta_RMSE_vs_baseline_all_subset,delta_R2_vs_baseline_same_rows,delta_R2_vs_baseline_all_subset,delta_F1_vs_baseline_same_rows,delta_F1_vs_baseline_all_subset,delta_DAF_vs_baseline_same_rows,delta_DAF_vs_baseline_all_subset,delta_Precision_vs_baseline_same_rows,delta_Precision_vs_baseline_all_subset,delta_Recall_vs_baseline_same_rows,delta_Recall_vs_baseline_all_subset,delta_Accuracy_vs_baseline_same_rows,delta_Accuracy_vs_baseline_all_subset,delta_TPR_vs_baseline_same_rows,delta_TPR_vs_baseline_all_subset,delta_FPR_vs_baseline_same_rows,delta_FPR_vs_baseline_all_subset,delta_TNR_vs_baseline_same_rows,delta_TNR_vs_baseline_all_subset,delta_FNR_vs_baseline_same_rows,delta_FNR_vs_baseline_all_subset,delta_TP_vs_baseline_same_rows,delta_TP_vs_baseline_all_subset,delta_FP_vs_baseline_same_rows,delta_FP_vs_baseline_all_subset,delta_TN_vs_baseline_same_rows,delta_TN_vs_baseline_all_subset,delta_FN_vs_baseline_same_rows,delta_FN_vs_baseline_all_subset,relative_MAE_improvement_vs_baseline_same_rows_%
mattersim-v1-5m,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,mattersim-v1-5m,crabnet_frontend,mat2vec+L64,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/mattersim-v1-5m/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.016353336973581226,0.040612449729396906,0.997968405034901,0.8780939901887154,6.064054397492925,0.9270218293464692,0.8340720053427235,0.9645966364716365,0.8340720053427235,0.011849068180075159,0.9881509318199249,0.16592799465727642,27476.0,2163.0,180383.0,5466.0,0.016430097903534915,0.041092661217906,0.9979200768455624,0.8779089322036613,6.07835732060589,0.9292083403966774,0.831977414850343,0.9646244802494802,0.831977414850343,0.011438212834025397,0.9885617871659746,0.16802258514965698,27407.0,2088.0,180458.0,5535.0,0.016430097903534915,0.041092661217906,0.9979200768455624,0.8779089322036613,6.07835732060589,0.9292083403966774,0.831977414850343,0.9646244802494802,0.831977414850343,0.011438212834025397,0.9885617871659746,0.16802258514965698,27407.0,2088.0,180458.0,5535.0,-7.676092995368908e-05,-7.676092995368908e-05,-0.0004802114885090955,-0.0004802114885090955,4.832818933864225e-05,4.832818933864225e-05,0.00018505798505408233,0.00018505798505408233,-0.01430292311296455,-0.01430292311296455,-0.002186511050208284,-0.002186511050208284,0.002094590492380477,0.002094590492380477,-2.784377784370573e-05,-2.784377784370573e-05,0.002094590492380477,0.002094590492380477,0.00041085534604976166,0.00041085534604976166,-0.0004108553460497877,-0.0004108553460497877,-0.0020945904923805603,-0.0020945904923805603,69.0,69.0,75.0,75.0,-75.0,-75.0,-69.0,-69.0,0.46719703317881056
mattersim-v1-5m,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,mattersim-v1-5m,crabnet_frontend,mat2vec,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/mattersim-v1-5m/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.016357106367212878,0.040643182110865934,0.9979653291616079,0.8777610842949845,6.063371046023606,0.9269173642992169,0.8335559468156153,0.9645084645084645,0.8335559468156153,0.011860024322636485,0.9881399756773636,0.16644405318438468,27459.0,2165.0,180381.0,5483.0,0.016430097903534915,0.041092661217906,0.9979200768455624,0.8779089322036613,6.07835732060589,0.9292083403966774,0.831977414850343,0.9646244802494802,0.831977414850343,0.011438212834025397,0.9885617871659746,0.16802258514965698,27407.0,2088.0,180458.0,5535.0,0.016430097903534915,0.041092661217906,0.9979200768455624,0.8779089322036613,6.07835732060589,0.9292083403966774,0.831977414850343,0.9646244802494802,0.831977414850343,0.011438212834025397,0.9885617871659746,0.16802258514965698,27407.0,2088.0,180458.0,5535.0,-7.299153632203681e-05,-7.299153632203681e-05,-0.00044947910704006694,-0.00044947910704006694,4.5252316045463203e-05,4.5252316045463203e-05,-0.00014784790867683473,-0.00014784790867683473,-0.01498627458228352,-0.01498627458228352,-0.0022909760974605398,-0.0022909760974605398,0.0015785319652722452,0.0015785319652722452,-0.0001160157410157181,-0.0001160157410157181,0.0015785319652722452,0.0015785319652722452,0.00042181148861108846,0.00042181148861108846,-0.0004218114886110902,-0.0004218114886110902,-0.0015785319652723007,-0.0015785319652723007,52.0,52.0,77.0,77.0,-77.0,-77.0,-52.0,-52.0,0.44425502970577413
mattersim-v1-5m,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,mattersim-v1-5m,crabnet_frontend,MDS_64_cos_zscore,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/mattersim-v1-5m/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.016361784801172848,0.040746560003261635,0.9979549654313585,0.8779716762728913,6.057620005392559,0.9260381933919369,0.834648776637727,0.9645316676566676,0.834648776637727,0.012029844532337054,0.987970155467663,0.1653512233622731,27495.0,2196.0,180350.0,5447.0,0.016430097903534915,0.041092661217906,0.9979200768455624,0.8779089322036613,6.07835732060589,0.9292083403966774,0.831977414850343,0.9646244802494802,0.831977414850343,0.011438212834025397,0.9885617871659746,0.16802258514965698,27407.0,2088.0,180458.0,5535.0,0.016430097903534915,0.041092661217906,0.9979200768455624,0.8779089322036613,6.07835732060589,0.9292083403966774,0.831977414850343,0.9646244802494802,0.831977414850343,0.011438212834025397,0.9885617871659746,0.16802258514965698,27407.0,2088.0,180458.0,5535.0,-6.831310236206714e-05,-6.831310236206714e-05,-0.0003461012146443662,-0.0003461012146443662,3.488858579614451e-05,3.488858579614451e-05,6.274406923001408e-05,6.274406923001408e-05,-0.020737315213330554,-0.020737315213330554,-0.003170147004740498,-0.003170147004740498,0.002671361787383919,0.002671361787383919,-9.281259281257448e-05,-9.281259281257448e-05,0.002671361787383919,0.002671361787383919,0.0005916316983116572,0.0005916316983116572,-0.0005916316983116676,-0.0005916316983116676,-0.0026713617873838913,-0.0026713617873838913,88.0,88.0,108.0,108.0,-108.0,-108.0,-88.0,-88.0,0.4157802513603383
mattersim-v1-5m,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,mattersim-v1-5m,crabnet_frontend,MDS_32_cos_zscore,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/mattersim-v1-5m/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.016366620738814622,0.04087579416978618,0.9979419725576473,0.8776943956570334,6.056028739405471,0.9257949339800593,0.8343452127982515,0.964452776952777,0.8343452127982515,0.0120681910313017,0.9879318089686983,0.16565478720174853,27485.0,2203.0,180343.0,5457.0,0.016430097903534915,0.041092661217906,0.9979200768455624,0.8779089322036613,6.07835732060589,0.9292083403966774,0.831977414850343,0.9646244802494802,0.831977414850343,0.011438212834025397,0.9885617871659746,0.16802258514965698,27407.0,2088.0,180458.0,5535.0,0.016430097903534915,0.041092661217906,0.9979200768455624,0.8779089322036613,6.07835732060589,0.9292083403966774,0.831977414850343,0.9646244802494802,0.831977414850343,0.011438212834025397,0.9885617871659746,0.16802258514965698,27407.0,2088.0,180458.0,5535.0,-6.347716472029225e-05,-6.347716472029225e-05,-0.00021686704811982316,-0.00021686704811982316,2.1895712084885055e-05,2.1895712084885055e-05,-0.0002145365466278415,-0.0002145365466278415,-0.02232858120041925,-0.02232858120041925,-0.0034134064166181366,-0.0034134064166181366,0.0023677979479084232,0.0023677979479084232,-0.00017170329670324058,-0.00017170329670324058,0.0023677979479084232,0.0023677979479084232,0.0006299781972763027,0.0006299781972763027,-0.0006299781972763929,-0.0006299781972763929,-0.002367797947908451,-0.002367797947908451,78.0,78.0,115.0,115.0,-115.0,-115.0,-78.0,-78.0,0.3863468440235844
mattersim-v1-5m,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,mattersim-v1-5m,crabnet_frontend,MDS_E_64_cos_zscore,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/mattersim-v1-5m/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.016369582160205783,0.040713763227300706,0.9979582561900456,0.8784511838339915,6.069756675820346,0.9278935458813199,0.8340112925748285,0.9647172928422928,0.8340112925748285,0.011695682184216582,0.9883043178157834,0.16598870742517152,27474.0,2135.0,180411.0,5468.0,0.016430097903534915,0.041092661217906,0.9979200768455624,0.8779089322036613,6.07835732060589,0.9292083403966774,0.831977414850343,0.9646244802494802,0.831977414850343,0.011438212834025397,0.9885617871659746,0.16802258514965698,27407.0,2088.0,180458.0,5535.0,0.016430097903534915,0.041092661217906,0.9979200768455624,0.8779089322036613,6.07835732060589,0.9292083403966774,0.831977414850343,0.9646244802494802,0.831977414850343,0.011438212834025397,0.9885617871659746,0.16802258514965698,27407.0,2088.0,180458.0,5535.0,-6.0515743329131455e-05,-6.0515743329131455e-05,-0.0003788979906052953,-0.0003788979906052953,3.817934448324678e-05,3.817934448324678e-05,0.0005422516303301705,0.0005422516303301705,-0.008600644785543565,-0.008600644785543565,-0.0013147945153575424,-0.0013147945153575424,0.002033877724485489,0.002033877724485489,9.281259281257448e-05,9.281259281257448e-05,0.002033877724485489,0.002033877724485489,0.00025746935019118483,0.00025746935019118483,-0.0002574693501912195,-0.0002574693501912195,-0.002033877724485461,-0.002033877724485461,67.0,67.0,47.0,47.0,-47.0,-47.0,-67.0,-67.0,0.368322475522873
mattersim-v1-5m,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,mattersim-v1-5m,crabnet_frontend,MDS_F_32_cos_zscore,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/mattersim-v1-5m/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.016371514291103034,0.04089214412317754,0.9979403258431051,0.8783114434538075,6.0650175824945896,0.9271690729995952,0.8343452127982515,0.9646569646569647,0.8343452127982515,0.011827155894952505,0.9881728441050475,0.16565478720174853,27485.0,2159.0,180387.0,5457.0,0.016430097903534915,0.041092661217906,0.9979200768455624,0.8779089322036613,6.07835732060589,0.9292083403966774,0.831977414850343,0.9646244802494802,0.831977414850343,0.011438212834025397,0.9885617871659746,0.16802258514965698,27407.0,2088.0,180458.0,5535.0,0.016430097903534915,0.041092661217906,0.9979200768455624,0.8779089322036613,6.07835732060589,0.9292083403966774,0.831977414850343,0.9646244802494802,0.831977414850343,0.011438212834025397,0.9885617871659746,0.16802258514965698,27407.0,2088.0,180458.0,5535.0,-5.8583612431880455e-05,-5.8583612431880455e-05,-0.00020051709472845847,-0.00020051709472845847,2.0248997542715585e-05,2.0248997542715585e-05,0.00040251125014623135,0.00040251125014623135,-0.013339738111300292,-0.013339738111300292,-0.0020392673970822672,-0.0020392673970822672,0.0023677979479084232,0.0023677979479084232,3.2484407484489886e-05,3.2484407484489886e-05,0.0023677979479084232,0.0023677979479084232,0.0003889430609271081,0.0003889430609271081,-0.00038894306092718267,-0.00038894306092718267,-0.002367797947908451,-0.002367797947908451,78.0,78.0,71.0,71.0,-71.0,-71.0,-78.0,-78.0,0.35656277142010373
mattersim-v1-5m,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,mattersim-v1-5m,crabnet_frontend,MDS_E_32_cos_zscore,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/mattersim-v1-5m/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.01639356591784146,0.04091269134903358,0.9979382554590012,0.8772962939256225,6.068150807228127,0.9276480541455161,0.8321291967700808,0.9644156519156519,0.8321291967700808,0.011712116398058572,0.9882878836019414,0.16787080322991926,27412.0,2138.0,180408.0,5530.0,0.016430097903534915,0.041092661217906,0.9979200768455624,0.8779089322036613,6.07835732060589,0.9292083403966774,0.831977414850343,0.9646244802494802,0.831977414850343,0.011438212834025397,0.9885617871659746,0.16802258514965698,27407.0,2088.0,180458.0,5535.0,0.016430097903534915,0.041092661217906,0.9979200768455624,0.8779089322036613,6.07835732060589,0.9292083403966774,0.831977414850343,0.9646244802494802,0.831977414850343,0.011438212834025397,0.9885617871659746,0.16802258514965698,27407.0,2088.0,180458.0,5535.0,-3.653198569345331e-05,-3.653198569345331e-05,-0.0001799698688724205,-0.0001799698688724205,1.817861343877958e-05,1.817861343877958e-05,-0.0006126382780388129,-0.0006126382780388129,-0.010206513377762683,-0.010206513377762683,-0.0015602862511613358,-0.0015602862511613358,0.0001517819197377479,0.0001517819197377479,-0.00020882833382829258,-0.00020882833382829258,0.0001517819197377479,0.0001517819197377479,0.000273903564033175,0.000273903564033175,-0.0002739035640332288,-0.0002739035640332288,-0.00015178191973772015,-0.00015178191973772015,5.0,5.0,50.0,50.0,-50.0,-50.0,-5.0,-5.0,0.22234794891632081
mattersim-v1-5m,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,mattersim-v1-5m,crabnet_frontend,mattersim-v1-5m-baseline,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/mattersim-v1-5m/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.016430097903534915,0.041092661217906,0.9979200768455624,0.8779089322036613,6.07835732060589,0.9292083403966774,0.831977414850343,0.9646244802494802,0.831977414850343,0.011438212834025397,0.9885617871659746,0.16802258514965698,27407.0,2088.0,180458.0,5535.0,0.016430097903534915,0.041092661217906,0.9979200768455624,0.8779089322036613,6.07835732060589,0.9292083403966774,0.831977414850343,0.9646244802494802,0.831977414850343,0.011438212834025397,0.9885617871659746,0.16802258514965698,27407.0,2088.0,180458.0,5535.0,0.016430097903534915,0.041092661217906,0.9979200768455624,0.8779089322036613,6.07835732060589,0.9292083403966774,0.831977414850343,0.9646244802494802,0.831977414850343,0.011438212834025397,0.9885617871659746,0.16802258514965698,27407.0,2088.0,180458.0,5535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orb-v3,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,orb-v3,crabnet_frontend,orb-v3-baseline,all,256963,256963,0,5,256963.0,1.0,mat2vec_residual/outputs_all_embeddings_residual/orb-v3/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.011425702273681884,0.03674356615748419,0.998391959781311,0.9123166637215055,5.5239599188216655,0.9206134094151213,0.904168126094571,0.971034740410098,0.904168126094571,0.01559274860136921,0.9844072513986308,0.09583187390542908,38721.0,3339.0,210799.0,4104.0,0.011425702273681884,0.03674356615748419,0.998391959781311,0.9123166637215055,5.5239599188216655,0.9206134094151213,0.904168126094571,0.971034740410098,0.904168126094571,0.01559274860136921,0.9844072513986308,0.09583187390542908,38721.0,3339.0,210799.0,4104.0,0.011425702273681884,0.03674356615748419,0.998391959781311,0.9123166637215055,5.5239599188216655,0.9206134094151213,0.904168126094571,0.971034740410098,0.904168126094571,0.01559274860136921,0.9844072513986308,0.09583187390542908,38721.0,3339.0,210799.0,4104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orb-v3,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,orb-v3,crabnet_frontend,MDS_E_32_cos_zscore,all,256963,256963,0,5,256963.0,1.0,mat2vec_residual/outputs_all_embeddings_residual/orb-v3/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.011428324712442513,0.0367365238528682,0.9983925761190825,0.912090890876734,5.524979685252549,0.9207833618884447,0.9035610040863982,0.9709724746364262,0.9035610040863982,0.015546049743623272,0.9844539502563767,0.09643899591360187,38695.0,3329.0,210809.0,4130.0,0.011425702273681884,0.03674356615748419,0.998391959781311,0.9123166637215055,5.5239599188216655,0.9206134094151213,0.904168126094571,0.971034740410098,0.904168126094571,0.01559274860136921,0.9844072513986308,0.09583187390542908,38721.0,3339.0,210799.0,4104.0,0.011425702273681884,0.03674356615748419,0.998391959781311,0.9123166637215055,5.5239599188216655,0.9206134094151213,0.904168126094571,0.971034740410098,0.904168126094571,0.01559274860136921,0.9844072513986308,0.09583187390542908,38721.0,3339.0,210799.0,4104.0,2.6224387606292587e-06,2.6224387606292587e-06,-7.042304615990924e-06,-7.042304615990924e-06,6.163377714862861e-07,6.163377714862861e-07,-0.00022577284477154347,-0.00022577284477154347,0.0010197664308835286,0.0010197664308835286,0.00016995247332340924,0.00016995247332340924,-0.0006071220081728113,-0.0006071220081728113,-6.226577367174357e-05,-6.226577367174357e-05,-0.0006071220081728113,-0.0006071220081728113,-4.6698857745938044e-05,-4.6698857745938044e-05,4.6698857745886e-05,4.6698857745886e-05,0.0006071220081727974,0.0006071220081727974,-26.0,-26.0,-10.0,-10.0,10.0,10.0,26.0,26.0,-0.02295210130470334
orb-v3,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,orb-v3,crabnet_frontend,mat2vec+S64,all,256963,256963,0,5,256963.0,1.0,mat2vec_residual/outputs_all_embeddings_residual/orb-v3/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.011428519869369425,0.03669214462898493,0.9983964574408991,0.9122509338140856,5.524755027031735,0.9207459207459208,0.9039112667834209,0.97101917396668,0.9039112667834209,0.015560059400947053,0.9844399405990529,0.0960887332165791,38710.0,3332.0,210806.0,4115.0,0.011425702273681884,0.03674356615748419,0.998391959781311,0.9123166637215055,5.5239599188216655,0.9206134094151213,0.904168126094571,0.971034740410098,0.904168126094571,0.01559274860136921,0.9844072513986308,0.09583187390542908,38721.0,3339.0,210799.0,4104.0,0.011425702273681884,0.03674356615748419,0.998391959781311,0.9123166637215055,5.5239599188216655,0.9206134094151213,0.904168126094571,0.971034740410098,0.904168126094571,0.01559274860136921,0.9844072513986308,0.09583187390542908,38721.0,3339.0,210799.0,4104.0,2.817595687541405e-06,2.817595687541405e-06,-5.1421528499261127e-05,-5.1421528499261127e-05,4.497659588098557e-06,4.497659588098557e-06,-6.572990741993134e-05,-6.572990741993134e-05,0.0007951082100694506,0.0007951082100694506,0.00013251133079950073,0.00013251133079950073,-0.00025685931115004834,-0.00025685931115004834,-1.5566443417935893e-05,-1.5566443417935893e-05,-0.00025685931115004834,-0.00025685931115004834,-3.268920042215698e-05,-3.268920042215698e-05,3.2689200422098e-05,3.2689200422098e-05,0.0002568593111500206,0.0002568593111500206,-11.0,-11.0,-7.0,-7.0,7.0,7.0,11.0,11.0,-0.024660153223417105
orb-v3,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,orb-v3,crabnet_frontend,mat2vec+H64,all,256963,256963,0,5,256963.0,1.0,mat2vec_residual/outputs_all_embeddings_residual/orb-v3/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.011428608208968459,0.03669230862487447,0.9983964431067696,0.9122042047704346,5.525201606470015,0.9208203468868217,0.9037478108581436,0.9710074991341165,0.9037478108581436,0.015541379857848677,0.9844586201421514,0.09625218914185639,38703.0,3328.0,210810.0,4122.0,0.011425702273681884,0.03674356615748419,0.998391959781311,0.9123166637215055,5.5239599188216655,0.9206134094151213,0.904168126094571,0.971034740410098,0.904168126094571,0.01559274860136921,0.9844072513986308,0.09583187390542908,38721.0,3339.0,210799.0,4104.0,0.011425702273681884,0.03674356615748419,0.998391959781311,0.9123166637215055,5.5239599188216655,0.9206134094151213,0.904168126094571,0.971034740410098,0.904168126094571,0.01559274860136921,0.9844072513986308,0.09583187390542908,38721.0,3339.0,210799.0,4104.0,2.9059352865748456e-06,2.9059352865748456e-06,-5.1257532609719214e-05,-5.1257532609719214e-05,4.4833254585485705e-06,4.4833254585485705e-06,-0.00011245895107092618,-0.00011245895107092618,0.001241687648349199,0.001241687648349199,0.0002069374717004191,0.0002069374717004191,-0.0004203152364273821,-0.0004203152364273821,-2.724127598141557e-05,-2.724127598141557e-05,-0.0004203152364273821,-0.0004203152364273821,-5.136874352053289e-05,-5.136874352053289e-05,5.136874352051901e-05,5.136874352051901e-05,0.0004203152364273127,0.0004203152364273127,-18.0,-18.0,-11.0,-11.0,11.0,11.0,18.0,18.0,-0.0254333188189965
orb-v3,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,orb-v3,crabnet_frontend,MDS_64_cos_zscore,all,256963,256963,0,5,256963.0,1.0,mat2vec_residual/outputs_all_embeddings_residual/orb-v3/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.0114287407102033,0.036711974141808414,0.9983947237695532,0.9121698858078885,5.524927398600594,0.920774647887324,0.9037244600116754,0.9709958243015532,0.9037244600116754,0.015550719629397865,0.9844492803706021,0.09627553998832458,38702.0,3330.0,210808.0,4123.0,0.011425702273681884,0.03674356615748419,0.998391959781311,0.9123166637215055,5.5239599188216655,0.9206134094151213,0.904168126094571,0.971034740410098,0.904168126094571,0.01559274860136921,0.9844072513986308,0.09583187390542908,38721.0,3339.0,210799.0,4104.0,0.011425702273681884,0.03674356615748419,0.998391959781311,0.9123166637215055,5.5239599188216655,0.9206134094151213,0.904168126094571,0.971034740410098,0.904168126094571,0.01559274860136921,0.9844072513986308,0.09583187390542908,38721.0,3339.0,210799.0,4104.0,3.038436521416582e-06,3.038436521416582e-06,-3.1592015675777074e-05,-3.1592015675777074e-05,2.7639882421715e-06,2.7639882421715e-06,-0.00014677791361705772,-0.00014677791361705772,0.0009674797789287481,0.0009674797789287481,0.00016123847220272935,0.00016123847220272935,-0.0004436660828955885,-0.0004436660828955885,-3.891610854478422e-05,-3.891610854478422e-05,-0.0004436660828955885,-0.0004436660828955885,-4.202897197134493e-05,-4.202897197134493e-05,4.202897197125299e-05,4.202897197125299e-05,0.00044366608289550524,0.00044366608289550524,-19.0,-19.0,-9.0,-9.0,9.0,9.0,19.0,19.0,-0.026592995761979175
